date,state,fips,cases,deaths
26-10-2020,Puerto Rico,72,63135,804
26-10-2020,Rhode Island,44,31024,1184
26-10-2020,South Carolina,45,171501,3823
26-10-2020,South Dakota,46,39741,375
26-10-2020,Tennessee,47,245760,3132
26-10-2020,Texas,48,917240,18077
26-10-2020,Utah,49,106083,575
26-10-2020,Vermont,50,2083,58
26-10-2020,Virgin Islands,78,1348,21
26-10-2020,Virginia,51,174275,3581
26-10-2020,Washington,53,108393,2428
26-10-2020,West Virginia,54,22223,424
26-10-2020,Wisconsin,55,212116,1825
26-10-2020,Wyoming,56,11477,77
27-10-2020,Alabama,1,186437,2892
27-10-2020,Alaska,2,14699,66
27-10-2020,Arizona,4,240158,5891
27-10-2020,Arkansas,5,107679,1857
27-10-2020,California,6,918635,17478
27-10-2020,Colorado,8,99111,2265
27-10-2020,Connecticut,9,68637,4595
27-10-2020,Delaware,10,24249,686
27-10-2020,District of Columbia,11,16906,644
27-10-2020,Florida,12,786303,16504
27-10-2020,Georgia,13,365498,7661
27-10-2020,Guam,66,5387,76
27-10-2020,Hawaii,15,14920,214
27-10-2020,Idaho,16,61282,588
27-10-2020,Illinois,17,389088,9860
27-10-2020,Indiana,18,168996,4194
27-10-2020,Iowa,19,118852,1680
27-10-2020,Kansas,20,80761,979
27-10-2020,Kentucky,21,101700,1493
27-10-2020,Louisiana,22,184724,5872
27-10-2020,Maine,23,6311,146
27-10-2020,Maryland,24,142237,4108
27-10-2020,Massachusetts,25,153037,9888
27-10-2020,Michigan,26,182284,7585
27-10-2020,Minnesota,27,137589,2421
27-10-2020,Mississippi,28,116617,3283
27-10-2020,Missouri,29,179457,2912
27-10-2020,Montana,30,29422,309
27-10-2020,Nebraska,31,65552,626
27-10-2020,Nevada,32,97138,1757
27-10-2020,New Hampshire,33,10530,475
27-10-2020,New Jersey,34,233120,16306
27-10-2020,New Mexico,35,43169,980
27-10-2020,New York,36,503387,33092
27-10-2020,North Carolina,37,264334,4236
27-10-2020,North Dakota,38,39135,481
27-10-2020,Northern Mariana Islands,69,92,2
27-10-2020,Ohio,39,202740,5239
27-10-2020,Oklahoma,40,118409,1273
27-10-2020,Oregon,41,42821,665
27-10-2020,Pennsylvania,42,203520,8760
27-10-2020,Puerto Rico,72,63497,808
27-10-2020,Rhode Island,44,31445,1188
27-10-2020,South Carolina,45,172579,3842
27-10-2020,South Dakota,46,40730,375
27-10-2020,Tennessee,47,247688,3176
27-10-2020,Texas,48,924475,18155
27-10-2020,Utah,49,107246,579
27-10-2020,Vermont,50,2113,58
27-10-2020,Virgin Islands,78,1351,21
27-10-2020,Virginia,51,175409,3600
27-10-2020,Washington,53,108966,2438
27-10-2020,West Virginia,54,22706,432
27-10-2020,Wisconsin,55,217447,1896
27-10-2020,Wyoming,56,11806,77
28-10-2020,Alabama,1,187706,2911
28-10-2020,Alaska,2,15053,67
28-10-2020,Arizona,4,241259,5906
28-10-2020,Arkansas,5,108640,1875
28-10-2020,California,6,922685,17541
28-10-2020,Colorado,8,100614,2277
28-10-2020,Connecticut,9,69127,4604
28-10-2020,Delaware,10,24392,688
28-10-2020,District of Columbia,11,16973,644
28-10-2020,Florida,12,790418,16570
28-10-2020,Georgia,13,367126,7692
28-10-2020,Guam,66,5435,77
28-10-2020,Hawaii,15,14975,212
28-10-2020,Idaho,16,62197,600
28-10-2020,Illinois,17,395204,9912
28-10-2020,Indiana,18,171566,4227
28-10-2020,Iowa,19,120911,1691
28-10-2020,Kansas,20,83485,1007
28-10-2020,Kentucky,21,103685,1509
28-10-2020,Louisiana,22,185822,5890
28-10-2020,Maine,23,6387,146
28-10-2020,Maryland,24,142918,4115
28-10-2020,Massachusetts,25,154218,9924
28-10-2020,Michigan,26,185818,7606
28-10-2020,Minnesota,27,139497,2440
28-10-2020,Mississippi,28,117617,3302
28-10-2020,Missouri,29,181877,2940
28-10-2020,Montana,30,30051,326
28-10-2020,Nebraska,31,66682,634
28-10-2020,Nevada,32,97824,1767
28-10-2020,New Hampshire,33,10641,478
28-10-2020,New Jersey,34,234790,16324
28-10-2020,New Mexico,35,43826,991
28-10-2020,New York,36,505416,33107
28-10-2020,North Carolina,37,266566,4275
28-10-2020,North Dakota,38,39912,493
28-10-2020,Northern Mariana Islands,69,92,2
28-10-2020,Ohio,39,205347,5256
28-10-2020,Oklahoma,40,119152,1286
28-10-2020,Oregon,41,43228,673
28-10-2020,Pennsylvania,42,205852,8789
28-10-2020,Puerto Rico,72,63587,813
28-10-2020,Rhode Island,44,31944,1192
28-10-2020,South Carolina,45,173491,3876
28-10-2020,South Dakota,46,42000,384
28-10-2020,Tennessee,47,250269,3209
28-10-2020,Texas,48,932245,18251
28-10-2020,Utah,49,108863,588
28-10-2020,Vermont,50,2120,58
28-10-2020,Virgin Islands,78,1353,21
28-10-2020,Virginia,51,176754,3616
28-10-2020,Washington,53,109865,2454
28-10-2020,West Virginia,54,23064,436
28-10-2020,Wisconsin,55,221578,1953
28-10-2020,Wyoming,56,12146,77
29-10-2020,Alabama,1,189149,2914
29-10-2020,Alaska,2,15417,72
29-10-2020,Arizona,4,242510,5920
29-10-2020,Arkansas,5,109712,1894
29-10-2020,California,6,926910,17567
29-10-2020,Colorado,8,102665,2295
29-10-2020,Connecticut,9,70446,4609
29-10-2020,Delaware,10,24553,689
29-10-2020,District of Columbia,11,17074,645
29-10-2020,Florida,12,794616,16647
29-10-2020,Georgia,13,368840,7737
29-10-2020,Guam,66,5518,79
29-10-2020,Hawaii,15,15046,214
29-10-2020,Idaho,16,63195,618
29-10-2020,Illinois,17,401622,9963
29-10-2020,Indiana,18,175190,4260
29-10-2020,Iowa,19,123232,1705
29-10-2020,Kansas,20,83838,1008
29-10-2020,Kentucky,21,105517,1524
29-10-2020,Louisiana,22,186216,5908
29-10-2020,Maine,23,6467,146
29-10-2020,Maryland,24,143875,4127
29-10-2020,Massachusetts,25,155564,9951
29-10-2020,Michigan,26,189926,7651
29-10-2020,Minnesota,27,142364,2472
29-10-2020,Mississippi,28,118587,3310
29-10-2020,Missouri,29,184847,2978
29-10-2020,Montana,30,30932,339
29-10-2020,Nebraska,31,68150,646
29-10-2020,Nevada,32,98814,1770
29-10-2020,New Hampshire,33,10768,482
29-10-2020,New Jersey,34,236340,16332
29-10-2020,New Mexico,35,44904,994
29-10-2020,New York,36,507913,33128
29-10-2020,North Carolina,37,269419,4307
29-10-2020,North Dakota,38,41135,504
29-10-2020,Northern Mariana Islands,69,92,2
29-10-2020,Ohio,39,208937,5275
29-10-2020,Oklahoma,40,120193,1306
29-10-2020,Oregon,41,43793,674
29-10-2020,Pennsylvania,42,208087,8828
29-10-2020,Puerto Rico,72,64798,814
29-10-2020,Rhode Island,44,32312,1195
29-10-2020,South Carolina,45,174591,3889
29-10-2020,South Dakota,46,43000,403
29-10-2020,Tennessee,47,252727,3229
29-10-2020,Texas,48,939355,18372
29-10-2020,Utah,49,110666,598
29-10-2020,Vermont,50,2141,58
29-10-2020,Virgin Islands,78,1353,21
29-10-2020,Virginia,51,178183,3636
29-10-2020,Washington,53,110748,2463
29-10-2020,West Virginia,54,23466,443
29-10-2020,Wisconsin,55,226712,2008
29-10-2020,Wyoming,56,12507,87
30-10-2020,Alabama,1,190496,2932
30-10-2020,Alaska,2,15803,76
30-10-2020,Arizona,4,244099,5934
30-10-2020,Arkansas,5,110874,1900
30-10-2020,California,6,931843,17627
30-10-2020,Colorado,8,104927,2302
30-10-2020,Connecticut,9,71207,4616
30-10-2020,Delaware,10,24751,704
30-10-2020,District of Columbia,11,17144,646
30-10-2020,Florida,12,800208,16719
30-10-2020,Georgia,13,370157,7768
30-10-2020,Guam,66,5597,80
30-10-2020,Hawaii,15,15145,215
30-10-2020,Idaho,16,64175,627
30-10-2020,Illinois,17,410141,10012
30-10-2020,Indiana,18,178372,4286
30-10-2020,Iowa,19,125973,1714
30-10-2020,Kansas,20,86768,1029
30-10-2020,Kentucky,21,107620,1543
30-10-2020,Louisiana,22,186649,5919
30-10-2020,Maine,23,6570,146
30-10-2020,Maryland,24,144800,4137
30-10-2020,Massachusetts,25,157146,9975
30-10-2020,Michigan,26,193360,7664
30-10-2020,Minnesota,27,145519,2491
30-10-2020,Mississippi,28,119336,3328
30-10-2020,Missouri,29,187830,3014
30-10-2020,Montana,30,31995,368
30-10-2020,Nebraska,31,69699,648
30-10-2020,Nevada,32,100038,1777
30-10-2020,New Hampshire,33,10884,482
30-10-2020,New Jersey,34,238316,16339
30-10-2020,New Mexico,35,45909,1007
30-10-2020,New York,36,510171,33143
30-10-2020,North Carolina,37,272231,4354
30-10-2020,North Dakota,38,42488,517
30-10-2020,Northern Mariana Islands,69,92,2
30-10-2020,Ohio,39,212782,5291
30-10-2020,Oklahoma,40,121495,1326
30-10-2020,Oregon,41,44388,677
30-10-2020,Pennsylvania,42,210586,8860
30-10-2020,Puerto Rico,72,65743,820
30-10-2020,Rhode Island,44,32874,1201
30-10-2020,South Carolina,45,175594,3896
30-10-2020,South Dakota,46,44559,415
30-10-2020,Tennessee,47,255332,3307
30-10-2020,Texas,48,946023,18477
30-10-2020,Utah,49,112932,601
30-10-2020,Vermont,50,2155,58
30-10-2020,Virgin Islands,78,1362,21
30-10-2020,Virginia,51,179639,3643
30-10-2020,Washington,53,111893,2468
30-10-2020,West Virginia,54,23990,451
30-10-2020,Wisconsin,55,232092,2034
30-10-2020,Wyoming,56,13028,87
31-10-2020,Alabama,1,192285,2967
31-10-2020,Alaska,2,16247,77
31-10-2020,Arizona,4,245962,5979
31-10-2020,Arkansas,5,112190,1925
31-10-2020,California,6,935262,17661
31-10-2020,Colorado,8,107844,2309
31-10-2020,Connecticut,9,71207,4616
31-10-2020,Delaware,10,24951,708
31-10-2020,District of Columbia,11,17266,646
31-10-2020,Florida,12,802539,16760
31-10-2020,Georgia,13,372631,7790
31-10-2020,Guam,66,5650,80
31-10-2020,Hawaii,15,15207,218
31-10-2020,Idaho,16,64797,630
31-10-2020,Illinois,17,416557,10030
31-10-2020,Indiana,18,181837,4332
31-10-2020,Iowa,19,128798,1716
31-10-2020,Kansas,20,86771,1029
31-10-2020,Kentucky,21,109244,1551
31-10-2020,Louisiana,22,186649,5919
31-10-2020,Maine,23,6668,147
31-10-2020,Maryland,24,145593,4147
31-10-2020,Massachusetts,25,158576,9991
31-10-2020,Michigan,26,197164,7699
31-10-2020,Minnesota,27,148526,2511
31-10-2020,Mississippi,28,120160,3334
31-10-2020,Missouri,29,189925,3090
31-10-2020,Montana,30,32801,377
31-10-2020,Nebraska,31,70761,654
31-10-2020,Nevada,32,100844,1779
31-10-2020,New Hampshire,33,11084,483
31-10-2020,New Jersey,34,239679,16350
31-10-2020,New Mexico,35,46490,1018
31-10-2020,New York,36,512223,33152
31-10-2020,North Carolina,37,274805,4400
31-10-2020,North Dakota,38,43921,529
31-10-2020,Northern Mariana Islands,69,92,2
31-10-2020,Ohio,39,215697,5301
31-10-2020,Oklahoma,40,122762,1337
31-10-2020,Oregon,41,44923,690
31-10-2020,Pennsylvania,42,212816,8883
31-10-2020,Puerto Rico,72,66128,822
31-10-2020,Rhode Island,44,32874,1201
31-10-2020,South Carolina,45,176612,3935
31-10-2020,South Dakota,46,45992,425
31-10-2020,Tennessee,47,256923,3322
31-10-2020,Texas,48,953451,18549
31-10-2020,Utah,49,114670,604
31-10-2020,Vermont,50,2179,58
31-10-2020,Virgin Islands,78,1376,21
31-10-2020,Virginia,51,181190,3654
31-10-2020,Washington,53,112580,2468
31-10-2020,West Virginia,54,24460,457
31-10-2020,Wisconsin,55,237870,2092
31-10-2020,Wyoming,56,13298,87
01-11-2020,Alabama,1,193985,2973
01-11-2020,Alaska,2,16597,78
01-11-2020,Arizona,4,247484,5981
01-11-2020,Arkansas,5,113057,1958
01-11-2020,California,6,938897,17671
01-11-2020,Colorado,8,110640,2312
01-11-2020,Connecticut,9,71207,4616
01-11-2020,Delaware,10,25126,710
01-11-2020,District of Columbia,11,17369,646
01-11-2020,Florida,12,807404,16788
01-11-2020,Georgia,13,373700,7792
01-11-2020,Guam,66,5659,80
01-11-2020,Hawaii,15,15287,218
01-11-2020,Idaho,16,65272,631
01-11-2020,Illinois,17,424860,10091
01-11-2020,Indiana,18,184589,4364
01-11-2020,Iowa,19,131097,1733
01-11-2020,Kansas,20,86809,1029
01-11-2020,Kentucky,21,110600,1554
01-11-2020,Louisiana,22,187720,5926
01-11-2020,Maine,23,6715,147
01-11-2020,Maryland,24,146627,4152
01-11-2020,Massachusetts,25,159707,10013
01-11-2020,Michigan,26,197501,7700
01-11-2020,Minnesota,27,150726,2529
01-11-2020,Mississippi,28,120500,3348
01-11-2020,Missouri,29,192141,3091
01-11-2020,Montana,30,33495,378
01-11-2020,Nebraska,31,71666,661
01-11-2020,Nevada,32,101594,1783
01-11-2020,New Hampshire,33,11214,483
01-11-2020,New Jersey,34,241422,16354
01-11-2020,New Mexico,35,47232,1026
01-11-2020,New York,36,514482,33174
01-11-2020,North Carolina,37,276706,4405
01-11-2020,North Dakota,38,45048,536
01-11-2020,Northern Mariana Islands,69,96,2
01-11-2020,Ohio,39,219000,5303
01-11-2020,Oklahoma,40,124111,1345
01-11-2020,Oregon,41,45419,691
01-11-2020,Pennsylvania,42,214500,8888
01-11-2020,Puerto Rico,72,66661,832
01-11-2020,Rhode Island,44,32874,1201
01-11-2020,South Carolina,45,178023,3936
01-11-2020,South Dakota,46,47324,437
01-11-2020,Tennessee,47,257658,3322
01-11-2020,Texas,48,957789,18582
01-11-2020,Utah,49,116510,614
01-11-2020,Vermont,50,2196,58
01-11-2020,Virgin Islands,78,1376,21
01-11-2020,Virginia,51,182392,3655
01-11-2020,Washington,53,113109,2468
01-11-2020,West Virginia,54,24883,457
01-11-2020,Wisconsin,55,241423,2110
01-11-2020,Wyoming,56,13723,87
02-11-2020,Alabama,1,194892,2973
02-11-2020,Alaska,2,16948,79
02-11-2020,Arizona,4,248293,5982
02-11-2020,Arkansas,5,113641,1985
02-11-2020,California,6,944148,17700
02-11-2020,Colorado,8,112821,2320
02-11-2020,Connecticut,9,73858,4627
02-11-2020,Delaware,10,25311,710
02-11-2020,District of Columbia,11,17438,647
02-11-2020,Florida,12,812055,16833
02-11-2020,Georgia,13,377261,7810
02-11-2020,Guam,66,5662,80
02-11-2020,Hawaii,15,15359,218
02-11-2020,Idaho,16,66249,641
02-11-2020,Illinois,17,431281,10115
02-11-2020,Indiana,18,187665,4390
02-11-2020,Iowa,19,132697,1755
02-11-2020,Kansas,20,90613,1046
02-11-2020,Kentucky,21,111816,1565
02-11-2020,Louisiana,22,187995,5934
02-11-2020,Maine,23,6799,148
02-11-2020,Maryland,24,147477,4155
02-11-2020,Massachusetts,25,160549,10023
02-11-2020,Michigan,26,204135,7716
02-11-2020,Minnesota,27,153674,2538
02-11-2020,Mississippi,28,120865,3348
02-11-2020,Missouri,29,195938,3101
02-11-2020,Montana,30,34317,387
02-11-2020,Nebraska,31,72905,662
02-11-2020,Nevada,32,102243,1785
02-11-2020,New Hampshire,33,11320,483
02-11-2020,New Jersey,34,242790,16357
02-11-2020,New Mexico,35,48104,1036
02-11-2020,New York,36,516114,33187
02-11-2020,North Carolina,37,278477,4413
02-11-2020,North Dakota,38,46020,545
02-11-2020,Northern Mariana Islands,69,96,2
02-11-2020,Ohio,39,221909,5340
02-11-2020,Oklahoma,40,125195,1354
02-11-2020,Oregon,41,45978,694
02-11-2020,Pennsylvania,42,217243,8893
02-11-2020,Puerto Rico,72,68172,839
02-11-2020,Rhode Island,44,34120,1210
02-11-2020,South Carolina,45,178917,3946
02-11-2020,South Dakota,46,47850,438
02-11-2020,Tennessee,47,260275,3347
02-11-2020,Texas,48,965780,18626
02-11-2020,Utah,49,117767,614
02-11-2020,Vermont,50,2219,58
02-11-2020,Virgin Islands,78,1376,21
02-11-2020,Virginia,51,183418,3658
02-11-2020,Washington,53,114787,2484
02-11-2020,West Virginia,54,25235,458
02-11-2020,Wisconsin,55,244974,2117
02-11-2020,Wyoming,56,14167,87
03-11-2020,Alabama,1,195929,2987
03-11-2020,Alaska,2,17339,79
03-11-2020,Arizona,4,249841,6022
03-11-2020,Arkansas,5,114519,2003
03-11-2020,California,6,949390,17751
03-11-2020,Colorado,8,115364,2337
03-11-2020,Connecticut,9,74843,4635
03-11-2020,Delaware,10,25426,712
03-11-2020,District of Columbia,11,17524,647
03-11-2020,Florida,12,816692,16889
03-11-2020,Georgia,13,378894,7837
03-11-2020,Guam,66,5781,81
03-11-2020,Hawaii,15,15441,218
03-11-2020,Idaho,16,67504,649
03-11-2020,Illinois,17,437879,10177
03-11-2020,Indiana,18,190555,4439
03-11-2020,Iowa,19,134576,1780
03-11-2020,Kansas,20,91072,1051
03-11-2020,Kentucky,21,113457,1578
03-11-2020,Louisiana,22,189148,5951
03-11-2020,Maine,23,6926,148
03-11-2020,Maryland,24,148249,4162
03-11-2020,Massachusetts,25,161585,10035
03-11-2020,Michigan,26,207799,7758
03-11-2020,Minnesota,27,157150,2553
03-11-2020,Mississippi,28,121509,3384
03-11-2020,Missouri,29,198312,3136
03-11-2020,Montana,30,35222,400
03-11-2020,Nebraska,31,74120,665
03-11-2020,Nevada,32,103305,1807
03-11-2020,New Hampshire,33,11448,483
03-11-2020,New Jersey,34,244614,16371
03-11-2020,New Mexico,35,49240,1045
03-11-2020,New York,36,518431,33198
03-11-2020,North Carolina,37,280657,4481
03-11-2020,North Dakota,38,47192,561
03-11-2020,Northern Mariana Islands,69,96,2
03-11-2020,Ohio,39,226138,5373
03-11-2020,Oklahoma,40,126526,1375
03-11-2020,Oregon,41,46460,701
03-11-2020,Pennsylvania,42,220111,8926
03-11-2020,Puerto Rico,72,68943,842
03-11-2020,Rhode Island,44,34543,1212
03-11-2020,South Carolina,45,179952,3968
03-11-2020,South Dakota,46,48854,446
03-11-2020,Tennessee,47,262053,3419
03-11-2020,Texas,48,974292,18722
03-11-2020,Utah,49,119375,620
03-11-2020,Vermont,50,2237,58
03-11-2020,Virgin Islands,78,1385,22
03-11-2020,Virginia,51,184679,3666
03-11-2020,Washington,53,115608,2507
03-11-2020,West Virginia,54,25593,469
03-11-2020,Wisconsin,55,251227,2179
03-11-2020,Wyoming,56,14619,93
04-11-2020,Alabama,1,197777,3006
04-11-2020,Alaska,2,17750,79
04-11-2020,Arizona,4,250853,6059
04-11-2020,Arkansas,5,115812,2026
04-11-2020,California,6,954629,17818
04-11-2020,Colorado,8,118356,2366
04-11-2020,Connecticut,9,75373,4645
04-11-2020,Delaware,10,25534,712
04-11-2020,District of Columbia,11,17601,647
04-11-2020,Florida,12,821115,16921
04-11-2020,Georgia,13,382113,8303
04-11-2020,Guam,66,5872,84
04-11-2020,Hawaii,15,15591,218
04-11-2020,Idaho,16,68791,665
04-11-2020,Illinois,17,445537,10239
04-11-2020,Indiana,18,194261,4464
04-11-2020,Iowa,19,137315,1801
04-11-2020,Kansas,20,93967,1087
04-11-2020,Kentucky,21,115426,1593
04-11-2020,Louisiana,22,190164,5975
04-11-2020,Maine,23,7077,150
04-11-2020,Maryland,24,149232,4172
04-11-2020,Massachusetts,25,163299,10062
04-11-2020,Michigan,26,212126,7783
04-11-2020,Minnesota,27,160977,2584
04-11-2020,Mississippi,28,122275,3397
04-11-2020,Missouri,29,201515,3166
04-11-2020,Montana,30,36012,404
04-11-2020,Nebraska,31,76145,676
04-11-2020,Nevada,32,104514,1816
04-11-2020,New Hampshire,33,11563,484
04-11-2020,New Jersey,34,247057,16391
04-11-2020,New Mexico,35,50251,1059
04-11-2020,New York,36,520557,33222
04-11-2020,North Carolina,37,283280,4535
04-11-2020,North Dakota,38,48306,573
04-11-2020,Northern Mariana Islands,69,96,2
04-11-2020,Ohio,39,230209,5428
04-11-2020,Oklahoma,40,127772,1392
04-11-2020,Oregon,41,47049,707
04-11-2020,Pennsylvania,42,222883,8967
04-11-2020,Puerto Rico,72,69020,850
04-11-2020,Rhode Island,44,35122,1214
04-11-2020,South Carolina,45,180870,3985
04-11-2020,South Dakota,46,49791,460
04-11-2020,Tennessee,47,265407,3446
04-11-2020,Texas,48,984919,18870
04-11-2020,Utah,49,121563,625
04-11-2020,Vermont,50,2267,58
04-11-2020,Virgin Islands,78,1388,23
04-11-2020,Virginia,51,185836,3677
04-11-2020,Washington,53,117091,2526
04-11-2020,West Virginia,54,25987,472
04-11-2020,Wisconsin,55,257365,2237
04-11-2020,Wyoming,56,15044,105
05-11-2020,Alabama,1,199158,3026
05-11-2020,Alaska,2,18064,79
05-11-2020,Arizona,4,252843,6087
05-11-2020,Arkansas,5,117360,2037
05-11-2020,California,6,960905,17866
05-11-2020,Colorado,8,122170,2383
05-11-2020,Connecticut,9,77060,4656
05-11-2020,Delaware,10,25753,716
05-11-2020,District of Columbia,11,17682,650
05-11-2020,Florida,12,827372,16960
05-11-2020,Georgia,13,384531,8359
05-11-2020,Guam,66,5973,84
05-11-2020,Hawaii,15,15683,218
05-11-2020,Idaho,16,70005,673
05-11-2020,Illinois,17,455528,10334
05-11-2020,Indiana,18,198684,4511
05-11-2020,Iowa,19,142795,1814
05-11-2020,Kansas,20,94427,1087
05-11-2020,Kentucky,21,117654,1611
05-11-2020,Louisiana,22,190845,5995
05-11-2020,Maine,23,7260,150
05-11-2020,Maryland,24,150424,4182
05-11-2020,Massachusetts,25,165161,10085
05-11-2020,Michigan,26,218136,7833
05-11-2020,Minnesota,27,164919,2609
05-11-2020,Mississippi,28,123887,3405
05-11-2020,Missouri,29,205036,3197
05-11-2020,Montana,30,37024,409
05-11-2020,Nebraska,31,78061,681
05-11-2020,Nevada,32,105706,1825
05-11-2020,New Hampshire,33,11808,486
05-11-2020,New Jersey,34,249019,16403
05-11-2020,New Mexico,35,51110,1082
05-11-2020,New York,36,523559,33247
05-11-2020,North Carolina,37,286210,4572
05-11-2020,North Dakota,38,49842,601
05-11-2020,Northern Mariana Islands,69,96,2
05-11-2020,Ohio,39,235170,5461
05-11-2020,Oklahoma,40,129873,1413
05-11-2020,Oregon,41,47839,710
05-11-2020,Pennsylvania,42,225698,9009
05-11-2020,Puerto Rico,72,69416,855
05-11-2020,Rhode Island,44,35750,1222
05-11-2020,South Carolina,45,181639,3992
05-11-2020,South Dakota,46,51151,482
05-11-2020,Tennessee,47,267557,3474
05-11-2020,Texas,48,993894,19000
05-11-2020,Utah,49,124366,632
05-11-2020,Vermont,50,2303,58
05-11-2020,Virgin Islands,78,1388,23
05-11-2020,Virginia,51,187202,3688
05-11-2020,Washington,53,118459,2542
05-11-2020,West Virginia,54,26547,480
